人教版,八年级上册,第十三章三角形,13.3三角形的内角与外角,13.3.2三角形的外角
人教版,八年级上册,第十三章三角形,数学活动,
人教版,八年级上册,第十三章三角形,小结,
人教版,八年级上册,综合与实践确定匀质薄板的重心位置,,
人教版,八年级上册,第十四章全等三角形,14.1全等三角形及其性质,
人教版,八年级上册,第十四章全等三角形,14.2三角形全等的判定,
人教版,八年级上册,第十四章全等三角形,14.3角的平分线,
人教版,八年级上册,第十四章全等三角形,数学活动,
人教版,八年级上册,第十四章全等三角形,小结,
人教版,八年级上册,第十五章轴对称,15.1图形的轴对称,15.1.1轴对称及其性质
人教版,八年级上册,第十五章轴对称,15.1图形的轴对称,15.1.2线段的垂直平分线
人教版,八年级上册,第十五章轴对称,15.2画轴对称的图形,
人教版,八年级上册,第十五章轴对称,15.3等腰三角形,15.3.1等腰三角形
人教版,八年级上册,第十五章轴对称,15.3等腰三角形,15.3.2等边三角形
人教版,八年级上册,第十五章轴对称,15.3等腰三角形,探究与发现三角形中边与角之间的不等关系
人教版,八年级上册,第十五章轴对称,数学活动,
人教版,八年级上册,第十五章轴对称,小结,
人教版,八年级上册,综合与实践最短路径问题,,
人教版,八年级上册,第十六章整式的乘法,16.1幂的运算,16.1.1同底数幂的乘法
人教版,八年级上册,第十六章整式的乘法,16.1幂的运算,16.1.2幂的乘方与积的乘方
人教版,八年级上册,第十六章整式的乘法,16.2整式的乘法,
人教版,八年级上册,第十六章整式的乘法,16.3乘法公式,16.3.1平方差公式
人教版,八年级上册,第十六章整式的乘法,16.3乘法公式,16.3.2完全平方公式
人教版,八年级上册,第十六章整式的乘法,16.3乘法公式,阅读与思考杨辉三角
人教版,八年级上册,第十六章整式的乘法,数学活动,
人教版,八年级上册,第十六章整式的乘法,小结,
人教版,八年级上册,第十七章因式分解,17.1用提公因式法分解因式,
人教版,八年级上册,第十七章因式分解,17.2用公式法分解因式,阅读与思考x²+(p+q)+pq型式子的因式分解
人教版,八年级上册,第十七章因式分解,数学活动,
人教版,八年级上册,第十七章因式分解,小结,
人教版,八年级上册,第十八章分式,18.1分式及其基本性质,18.1.1从分数到分式
人教版,八年级上册,第十八章分式,18.1分式及其基本性质,18.1.2分式的基本性质
人教版,八年级上册,第十八章分式,18.2分式的乘法与除法,
人教版,八年级上册,第十八章分式,18.3分式的加法与减法,
人教版,八年级上册,第十八章分式,18.4整数指数幂,
人教版,八年级上册,第十八章分式,18.5分式方程,
人教版,八年级上册,第十八章分式,数学活动,
人教版,八年级上册,第十八章分式,小结,
人教版,八年级上册,开学,,
人教版,八年级上册,寒暑假,,
人教版,八年级下册,第十九章二次根式,19.1二次根式及其性质,
人教版,八年级下册,第十九章二次根式,19.2二次根式的乘法与除法,
人教版,八年级下册,第十九章二次根式,19.3二次根式的加法与减法,
人教版,八年级下册,第十九章二次根式,阅读与思考海伦-秦九韶公式,
人教版,八年级下册,第十九章二次根式,数学活动,
人教版,八年级下册,第十九章二次根式,小结,
人教版,八年级下册,第二十章勾股定理,20.1勾股定理及其应用,
人教版,八年级下册,第二十章勾股定理,阅读与思考勾股定理的证明,
人教版,八年级下册,第二十章勾股定理,20.2勾股定理的逆定理及其应用,
人教版,八年级下册,第二十章勾股定理,数学活动,
人教版,八年级下册,第二十章勾股定理,小结,
人教版,八年级下册,第二十一章四边形,21.1四边形及多边形,21.1.1四边形及其内角和
人教版,八年级下册,第二十一章四边形,21.1四边形及多边形,21.1.2多边形及其内角和
人教版,八年级下册,第二十一章四边形,探究与发现用多边形镶嵌平面,
人教版,八年级下册,第二十一章四边形,21.2平行四边形,21.2.1平行四边形及其性质
人教版,八年级下册,第二十一章四边形,21.2平行四边形,21.2.2平行四边形的判定
人教版,八年级下册,第二十一章四边形,21.2平行四边形,21.2.3三角形的中位线
人教版,八年级下册,第二十一章四边形,21.3特殊的平行四边形,21.3.1矩形
人教版,八年级下册,第二十一章四边形,21.3特殊的平行四边形,21.3.2菱形
人教版,八年级下册,第二十一章四边形,21.3特殊的平行四边形,21.3.3正方形
人教版,八年级下册,第二十一章四边形,探究与发现利用菱形的性质和判定尺规作图,
人教版,八年级下册,第二十一章四边形,数学活动,
人教版,八年级下册,第二十一章四边形,小结,
人教版,八年级下册,第二十二章函数,22.1函数的概念,
人教版,八年级下册,第二十二章函数,22.2函数的表示,
人教版,八年级下册,第二十二章函数,数学活动,
人教版,八年级下册,第二十二章函数,小结,
人教版,八年级下册,第二十三章一次函数,23.1一次函数的概念,
人教版,八年级下册,第二十三章一次函数,23.2一次函数的图象和性质,
人教版,八年级下册,第二十三章一次函数,23.3一次函数与方程（组）、不等式,
人教版,八年级下册,第二十三章一次函数,23.4实际问题与一次函数,
人教版,八年级下册,第二十三章一次函数,数学活动,
人教版,八年级下册,第二十三章一次函数,小结,
人教版,八年级下册,综合与实践音乐与数学,,
人教版,八年级下册,第二十四章数据的分析,24.1数据的集中趋势,24.1.1平均数
人教版,八年级下册,第二十四章数据的分析,24.1数据的集中趋势,24.1.2中位数和众数
人教版,八年级下册,第二十四章数据的分析,24.2数据的离散程度,
人教版,八年级下册,第二十四章数据的分析,24.3数据的四分位数,
人教版,八年级下册,第二十四章数据的分析,24.4数据的分组,
人教版,八年级下册,第二十四章数据的分析,数学活动,
人教版,八年级下册,第二十四章数据的分析,小结,
人教版,八年级下册,综合与实践学生体质健康调查与分析,,
人教版,八年级下册,开学,,
人教版,八年级下册,寒暑假,,
人教版,九年级上册,第二十五章一元二次方程,25.1一元二次方程的概念,
人教版,九年级上册,第二十五章一元二次方程,25.2降次——解一元二次方程,25.2.1配方法
人教版,九年级上册,第二十五章一元二次方程,25.2降次——解一元二次方程,25.2.2公式法
人教版,九年级上册,第二十五章一元二次方程,25.2降次——解一元二次方程,25.2.3因式分解法
人教版,九年级上册,第二十五章一元二次方程,25.2降次——解一元二次方程,25.2.4一元二次方程的根与系数的关系
人教版,九年级上册,第二十五章一元二次方程,25.3实际问题与一元二次方程,
人教版,九年级上册,第二十五章一元二次方程,小结,
人教版,九年级上册,第二十六章二次函数,26.1二次函数的概念,
人教版,九年级上册,第二十六章二次函数,26.2二次函数的图象和性质,26.2.1二次函数y=ax²的图象和性质
人教版,九年级上册,第二十六章二次函数,26.2二次函数的图象和性质,26.2.2二次函数y=a(x-h)²+k的图象和性质
人教版,九年级上册,第二十六章二次函数,26.2二次函数的图象和性质,26.2.3二次函数y=ax²+bx+c的图象和性质
人教版,九年级上册,第二十六章二次函数,26.3二次函数与一元二次方程,
人教版,九年级上册,第二十六章二次函数,26.4实际问题与二次函数,
人教版,九年级上册,第二十六章二次函数,数学活动,
人教版,九年级上册,第二十六章二次函数,小结,
人教版,九年级上册,第二十七章反比例函数,27.1反比例函数的概念,
人教版,九年级上册,第二十七章反比例函数,27.2反比例函数的图象和性质,
人教版,九年级上册,第二十七章反比例函数,27.3实际问题与反比例函数,
人教版,九年级上册,第二十七章反比例函数,小结,
人教版,九年级上册,综合与实践高铁列车运行中的数量关系,,
人教版,九年级上册,第二十八章旋转,28.1图形的旋转,
人教版,九年级上册,第二十八章旋转,28.2中心对称,28.2.1中心对称及其性质
人教版,九年级上册,第二十八章旋转,28.2中心对称,28.2.2中心对称图形
人教版,九年级上册,第二十八章旋转,28.2中心对称,28.2.3关于原点对称的点的坐标
人教版,九年级上册,第二十八章旋转,小结,
人教版,九年级上册,第二十九章圆,29.1圆的有关概念,29.1.1圆的有关概念
人教版,九年级上册,第二十九章圆,29.1圆的有关概念,29.1.2过三点的圆
人教版,九年级上册,第二十九章圆,29.2圆的有关性质,29.2.1垂直于弦的直径
人教版,九年级上册,第二十九章圆,29.2圆的有关性质,29.2.2圆心角
人教版,九年级上册,第二十九章圆,29.2圆的有关性质,29.2.3圆周角
人教版,九年级上册,第二十九章圆,29.3弧长和扇形面积,
人教版,九年级上册,第二十九章圆,小结,
人教版,九年级上册,第三十章直线与圆的位置关系,30.1直线与圆,30.1.1直线与圆相离、相切、相交
人教版,九年级上册,第三十章直线与圆的位置关系,30.1直线与圆,30.1.2圆的切线
人教版,九年级上册,第三十章直线与圆的位置关系,30.2三角形的内切圆,
人教版,九年级上册,第三十章直线与圆的位置关系,30.3正多边形与圆,
人教版,九年级上册,第三十章直线与圆的位置关系,小结,
人教版,九年级上册,综合与实践生活中的优化问题,,
人教版,九年级上册,开学,,
人教版,九年级上册,寒暑假,,
人教版,九年级下册,第二十六章反比例函数,26.1反比例函数,26.1.1反比例函数
人教版,九年级下册,第二十六章反比例函数,26.1反比例函数,26.1.2反比例函数的图象和性质
人教版,九年级下册,第二十六章反比例函数,26.2实际问题与反比例函数,
人教版,九年级下册,第二十六章反比例函数,本章复习与测试,
人教版,九年级下册,第二十七章相似,27.1图形的相似,
人教版,九年级下册,第二十七章相似,27.2相似三角形,27.2.1相似三角形的判定
人教版,九年级下册,第二十七章相似,27.2相似三角形,27.2.2相似三角形的性质
人教版,九年级下册,第二十七章相似,27.2相似三角形,27.2.3相似三角形应用举例
人教版,九年级下册,第二十七章相似,27.3位似,
人教版,九年级下册,第二十七章相似,本章复习与测试,
人教版,九年级下册,第二十八章锐角三角函数,28.1锐角三角函数,
人教版,九年级下册,第二十八章锐角三角函数,28.2解直角三角形及其应用,28.2.1解直角三角形
人教版,九年级下册,第二十八章锐角三角函数,28.2解直角三角形及其应用,28.2.2应用举例
人教版,九年级下册,第二十八章锐角三角函数,本章复习与测试,
人教版,九年级下册,第二十九章投影与视图,29.1投影,
人教版,九年级下册,第二十九章投影与视图,29.2三视图,
人教版,九年级下册,第二十九章投影与视图,29.3课题学习制作立体模型,
人教版,九年级下册,第二十九章投影与视图,本章复习与测试,
人教版,九年级下册,综合复习与测试,,
人教版,九年级下册,开学,,
人教版,九年级下册,寒暑假,,
人教版,六年级上册,第一章分数乘法,1.1分数乘法,
人教版,六年级上册,第一章分数乘法,1.2倒数的认识,
人教版,六年级上册,第一章分数乘法,1.3分数乘法的应用,
人教版,六年级上册,第一章分数乘法,本章复习与测试,
人教版,六年级上册,第二章分数除法,2.1分数除法,
人教版,六年级上册,第二章分数除法,2.2混合运算,
人教版,六年级上册,第二章分数除法,2.3分数除法的应用,
人教版,六年级上册,第二章分数除法,2.4比,
人教版,六年级上册,第二章分数除法,本章复习与测试,
人教版,六年级上册,第三章圆的初步认识,3.1认识圆,
人教版,六年级上册,第三章圆的初步认识,3.2圆的周长,
人教版,六年级上册,第三章圆的初步认识,3.3圆的面积,
人教版,六年级上册,第三章圆的初步认识,3.4扇形,
人教版,六年级上册,第三章圆的初步认识,本章复习与测试,
人教版,六年级上册,第四章百分数,4.1百分数的意义和写法,
人教版,六年级上册,第四章百分数,4.2百分数与小数、分数的互化,
人教版,六年级上册,第四章百分数,4.3百分数的应用,
人教版,六年级上册,第四章百分数,4.4扇形统计图,
人教版,六年级上册,第四章百分数,本章复习与测试,
人教版,六年级上册,第五章圆柱与圆锥,5.1圆柱,
人教版,六年级上册,第五章圆柱与圆锥,5.2圆锥,
人教版,六年级上册,第五章圆柱与圆锥,本章复习与测试,
人教版,六年级上册,第六章比例,6.1比例的意义和基本性质,
人教版,六年级上册,第六章比例,6.2正比例和反比例的意义,
人教版,六年级上册,第六章比例,6.3比例的应用,
人教版,六年级上册,第六章比例,本章复习与测试,
人教版,六年级上册,综合复习与测试,,
人教版,六年级上册,开学,,
人教版,六年级上册,寒暑假,,
人教版,六年级下册,第七章有理数,7.1正数和负数,
人教版,六年级下册,第七章有理数,7.2有理数,
人教版,六年级下册,第七章有理数,7.3有理数的加减法,
人教版,六年级下册,第七章有理数,7.4有理数的乘除法,
人教版,六年级下册,第七章有理数,7.5有理数的乘方,
人教版,六年级下册,第七章有理数,本章复习与测试,
人教版,六年级下册,第八章整式的加减,8.1整式,
人教版,六年级下册,第八章整式的加减,8.2整式的加减,
人教版,六年级下册,第八章整式的加减,本章复习与测试,
人教版,六年级下册,第九章几何图形初步,9.1几何图形,
人教版,六年级下册,第九章几何图形初步,9.2直线、射线、线段,
人教版,六年级下册,第九章几何图形初步,9.3角,
人教版,六年级下册,第九章几何图形初步,9.4课题学习设计制作长方体形状的包装纸盒,
人教版,六年级下册,第九章几何图形初步,本章复习与测试,
人教版,六年级下册,第十章数据的收集、整理与描述,10.1统计调查,
人教版,六年级下册,第十章数据的收集、整理与描述,10.2直方图,
人教版,六年级下册,第十章数据的收集、整理与描述,10.3课题学习从数据谈节水,
人教版,六年级下册,第十章数据的收集、整理与描述,本章复习与测试,
人教版,六年级下册,综合复习与测试,,
人教版,六年级下册,开学,,
人教版,六年级下册,寒暑假,,
竞赛,竞赛,平面几何,,巧求周长
竞赛,竞赛,平面几何,,巧求面积
竞赛,竞赛,平面几何,,格点与面积
竞赛,竞赛,平面几何,,七大模型
竞赛,竞赛,平面几何,,七大模型
竞赛,竞赛,平面几何,,七大模型
竞赛,竞赛,平面几何,,七大模型
竞赛,竞赛,平面几何,,七大模型
竞赛,竞赛,平面几何,,七大模型
竞赛,竞赛,平面几何,,七大模型
竞赛,竞赛,平面几何,,图形的分与合
竞赛,竞赛,平面几何,,圆和扇形
竞赛,竞赛,立体几何,,多角度观察
竞赛,竞赛,立体几何,,立体图形的展开
竞赛,竞赛,立体几何,,表面积相关问题
竞赛,竞赛,立体几何,,体积相关问题
竞赛,竞赛,立体几何,,等体积变形
竞赛,竞赛,立体几何,,染色问题
竞赛,竞赛,间隔问题,,植树问题
竞赛,竞赛,间隔问题,,方阵问题
竞赛,竞赛,间隔问题,,上楼问题
竞赛,竞赛,天平上的数学,,天平称重
竞赛,竞赛,天平上的数学,,天平辨伪
中考,中考,数与式,,实数
中考,中考,数与式,,整式
中考,中考,数与式,,分式
中考,中考,数与式,,二次根式
中考,中考,数与式,,数与式微专题
中考,中考,方程（组）与不等式（组）,,一次方程（组）
中考,中考,方程（组）与不等式（组）,,分式方程
中考,中考,方程（组）与不等式（组）,,一元二次方程
中考,中考,方程（组）与不等式（组）,,不等式与不等式组
中考,中考,方程（组）与不等式（组）,,方程（组）与不等式（组）微专题
中考,中考,函数,,函数与平面直角坐标系
中考,中考,函数,,一次函数的图象与性质
中考,中考,函数,,一次函数的应用与综合
中考,中考,函数,,反比例函数
中考,中考,函数,,二次函数图象与性质
中考,中考,函数,,二次函数应用与综合
中考,中考,函数,,函数微专题
中考,中考,图形的性质,,几何图形初步
中考,中考,图形的性质,,三角形的概念和性质
中考,中考,图形的性质,,全等三角形
中考,中考,图形的性质,,等腰三角形
中考,中考,图形的性质,,直角三角形
中考,中考,图形的性质,,相似三角形（含位似）
中考,中考,图形的性质,,多边形与平行四边形
中考,中考,图形的性质,,矩形
中考,中考,图形的性质,,菱形
中考,中考,图形的性质,,正方形
中考,中考,图形的性质,,四边形综合
中考,中考,图形的性质,,圆的基本性质
中考,中考,图形的性质,,与圆有关的位置关系
中考,中考,图形的性质,,与圆有关的计算
中考,中考,图形的性质,,图形的性质微专题
中考,中考,图形的变化,,尺规作图
中考,中考,图形的变化,,投影与视图
中考,中考,图形的变化,,轴对称、平移、旋转
中考,中考,图形的变化,,锐角三角函数
中考,中考,图形的变化,,图形的变化微专题
中考,中考,统计与概率,,统计
中考,中考,统计与概率,,概率
中考,中考,数与代数基础,,计算
中考,中考,数与代数基础,,应用
中考,中考,数与代数基础,,函数
中考,中考,图形与几何基础,,三角形
中考,中考,图形与几何基础,,四边形
中考,中考,图形与几何基础,,圆
中考,中考,图形与几何基础,,图形的变化
中考,中考,图形与几何基础,,锐角三角函数
中考,中考,统计概率基础,,统计
中考,中考,统计概率基础,,概率
中考,中考,几何压轴,,三角形压轴
中考,中考,几何压轴,,四边形压轴
中考,中考,几何压轴,,圆压轴
中考,中考,函数压轴,,二次函数性质压轴
中考,中考,函数压轴,,二次函数与几何压轴
